State,Age Group,Age Group Count,Education Level,Education Count,Mean/Median Income,Value,Poverty/Total Pop,Poverty/Total Pop Count
Alabama ,Proportion between 18 and 64,0.604,Proportion BA or Higher,0.241,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion between 18 and 64,0.604,Proportion BA or Higher,0.241,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion between 18 and 64,0.604,Proportion BA or Higher,0.241,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion between 18 and 64,0.604,Proportion BA or Higher,0.241,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion between 18 and 64,0.604,Proportion BA or Higher,0.241,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion between 18 and 64,0.604,Total,3817588.0,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion between 18 and 64,0.604,Total,3817588.0,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion between 18 and 64,0.604,Total,3817588.0,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion between 18 and 64,0.604,Total,3817588.0,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion between 18 and 64,0.604,Total,3817588.0,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion between 18 and 64,0.604,Total,3817588.0,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Less than High School,489527.0,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Less than High School,489527.0,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Less than High School,489527.0,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Less than High School,489527.0,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Less than High School,489527.0,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Less than High School,489527.0,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Proportion Less than HS,0.128,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Proportion Less than HS,0.128,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Proportion Less than HS,0.128,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Proportion Less than HS,0.128,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Proportion Less than HS,0.128,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Proportion Less than HS,0.128,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,High School through Associates,2407708.0,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,High School through Associates,2407708.0,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,High School through Associates,2407708.0,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,High School through Associates,2407708.0,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,High School through Associates,2407708.0,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,High School through Associates,2407708.0,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Proportion HS through AA,0.631,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Proportion HS through AA,0.631,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Proportion HS through AA,0.631,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Proportion HS through AA,0.631,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Proportion HS through AA,0.631,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Proportion HS through AA,0.631,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Bachelor's or Higher,920353.0,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Bachelor's or Higher,920353.0,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Bachelor's or Higher,920353.0,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Bachelor's or Higher,920353.0,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Bachelor's or Higher,920353.0,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Bachelor's or Higher,920353.0,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Proportion BA or Higher,0.241,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Proportion BA or Higher,0.241,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Proportion BA or Higher,0.241,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Proportion BA or Higher,0.241,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Proportion BA or Higher,0.241,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Proportion BA or Higher,0.241,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Total,3817588.0,Median Income,42414.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Total,3817588.0,Median Income,42414.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Total,3817588.0,Median Income,42414.0,Percent Estimate,0.1545705198666245
Alabama ,Proportion 65 and older,0.174,Total,3817588.0,Mean Income,55985.0,Below Poverty Estimate,739108.0
Alabama ,Proportion 65 and older,0.174,Total,3817588.0,Mean Income,55985.0,Total Estimate,4781688.0
Alabama ,Proportion 65 and older,0.174,Total,3817588.0,Mean Income,55985.0,Percent Estimate,0.1545705198666245
Alaska ,Under 18 years,179749.0,Less than High School,39537.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Less than High School,39537.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Less than High School,39537.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Less than High School,39537.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Less than High School,39537.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Less than High School,39537.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Proportion Less than HS,0.072,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Proportion Less than HS,0.072,Median Income,54311.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Proportion Less than HS,0.072,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Proportion Less than HS,0.072,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Proportion Less than HS,0.072,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Proportion Less than HS,0.072,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,High School through Associates,362981.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,High School through Associates,362981.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,High School through Associates,362981.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,High School through Associates,362981.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,High School through Associates,362981.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,High School through Associates,362981.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Proportion HS through AA,0.658,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Proportion HS through AA,0.658,Median Income,54311.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Proportion HS through AA,0.658,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Proportion HS through AA,0.658,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Proportion HS through AA,0.658,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Proportion HS through AA,0.658,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Bachelor's or Higher,149278.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Bachelor's or Higher,149278.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Bachelor's or Higher,149278.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Bachelor's or Higher,149278.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Bachelor's or Higher,149278.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Bachelor's or Higher,149278.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Proportion BA or Higher,0.271,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Proportion BA or Higher,0.271,Median Income,54311.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Proportion BA or Higher,0.271,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Proportion BA or Higher,0.271,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Proportion BA or Higher,0.271,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Proportion BA or Higher,0.271,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Total,551796.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Total,551796.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Total,551796.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,Under 18 years,179749.0,Total,551796.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,Under 18 years,179749.0,Total,551796.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,Under 18 years,179749.0,Total,551796.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Less than High School,39537.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Less than High School,39537.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Less than High School,39537.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Less than High School,39537.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Less than High School,39537.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Less than High School,39537.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Proportion Less than HS,0.072,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Proportion Less than HS,0.072,Median Income,54311.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Proportion Less than HS,0.072,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Proportion Less than HS,0.072,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Proportion Less than HS,0.072,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Proportion Less than HS,0.072,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,High School through Associates,362981.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,High School through Associates,362981.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,High School through Associates,362981.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,High School through Associates,362981.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,High School through Associates,362981.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,High School through Associates,362981.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Proportion HS through AA,0.658,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Proportion HS through AA,0.658,Median Income,54311.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Proportion HS through AA,0.658,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Proportion HS through AA,0.658,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Proportion HS through AA,0.658,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Proportion HS through AA,0.658,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Bachelor's or Higher,149278.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Bachelor's or Higher,149278.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Bachelor's or Higher,149278.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Bachelor's or Higher,149278.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Bachelor's or Higher,149278.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Bachelor's or Higher,149278.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Proportion BA or Higher,0.271,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Proportion BA or Higher,0.271,Median Income,54311.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Proportion BA or Higher,0.271,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Proportion BA or Higher,0.271,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Proportion BA or Higher,0.271,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Proportion BA or Higher,0.271,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Total,551796.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Total,551796.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Total,551796.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,18 to 64 years,461208.0,Total,551796.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,18 to 64 years,461208.0,Total,551796.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,18 to 64 years,461208.0,Total,551796.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,65 years and over,90588.0,Less than High School,39537.0,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,65 years and over,90588.0,Less than High School,39537.0,Median Income,54311.0,Total Estimate,713725.0
Alaska ,65 years and over,90588.0,Less than High School,39537.0,Median Income,54311.0,Percent Estimate,0.1007923219727486
Alaska ,65 years and over,90588.0,Less than High School,39537.0,Mean Income,66176.0,Below Poverty Estimate,71938.0
Alaska ,65 years and over,90588.0,Less than High School,39537.0,Mean Income,66176.0,Total Estimate,713725.0
Alaska ,65 years and over,90588.0,Less than High School,39537.0,Mean Income,66176.0,Percent Estimate,0.1007923219727486
Alaska ,65 years and over,90588.0,Proportion Less than HS,0.072,Median Income,54311.0,Below Poverty Estimate,71938.0
Alaska ,65 years and over,90588.0,Proportion Less than HS,0.072,Median Income,54311.0,Total Estimate,713725.0
Alaska ,65 years and over,90588.0,Proportion Less than HS,0.072,Median Income,54311.0,Percent Estimate,0.1007923219727486
